District,Year,Crop,Season,Area_Cultivated_Hectares,Average_Temperature_C,Total_Rainfall_mm,Humidity_Percent,Soil_Type,Soil_pH,Nitrogen_N_kg_per_ha,Phosphorus_P_kg_per_ha,Potassium_K_kg_per_ha,Irrigation_Availability,Yield_kg_per_ha,Total_Yield_kg
Akola,2024,Rice,Zaid,33.91,27.6,1312.6,41.9,Loamy,5.96,130.17,24.51,57.22,Partially Irrigated,4610.17,156320.61
Akola,2024,Rice,Rabi,45.04,31.2,1577.1,86.5,Red,7.18,116.59,32.72,56.03,Irrigated,4613.29,207805.55
Akola,2024,Soybean,Rabi,48.33,23.1,726.3,85.3,Clayey,6.66,15.04,63.38,32.7,Partially Irrigated,1568.56,75814.59
Akola,2024,Soybean,Zaid,27.05,24.9,649.5,81.2,Clayey,6.85,40.48,64.28,56.52,Irrigated,3536.73,95659.79
Akola,2024,Soybean,Kharif,31.99,24.5,664.1,84.7,Clayey,6.29,33.49,71.81,72.26,Partially Irrigated,3071.0,98249.77
Akola,2024,Soybean,Kharif,28.74,20.8,465.9,48.7,Sandy,6.68,39.95,35.11,50.86,Rainfed,1728.48,49681.23
Akola,2024,Sugarcane,Zaid,46.48,34.7,1628.7,87.6,Clayey,7.43,267.18,78.51,71.39,Irrigated,88973.3,4135376.42
Akola,2024,Sugarcane,Kharif,45.47,26.8,1364.8,79.8,Sandy,6.45,292.47,66.76,98.3,Rainfed,54965.7,2499468.59
Akola,2024,Sugarcane,Rabi,32.61,32.7,1797.4,81.5,Loamy,6.88,285.66,87.39,89.27,Irrigated,98470.06,3210670.45
Akola,2024,Sugarcane,Zaid,44.32,28.0,1706.5,50.3,Sandy,6.91,238.53,79.37,123.61,Irrigated,86266.9,3823406.98
Akola,2024,Wheat,Kharif,34.84,19.2,461.9,63.7,Loamy,6.42,167.67,98.59,38.4,Rainfed,3861.7,134537.42
Amravati,2024,Bajra,Kharif,1.59,39.8,499.2,88.1,Black,6.85,104.3,48.89,31.14,Rainfed,1720.68,2738.34
Amravati,2024,Bajra,Rabi,46.39,32.8,472.6,51.8,Laterite,7.15,43.56,60.81,26.77,Irrigated,1752.47,81293.2
Amravati,2024,Bajra,Rabi,20.67,30.7,318.5,57.3,Clayey,7.33,85.83,36.99,34.66,Partially Irrigated,2098.06,43360.3
Amravati,2024,Cotton,Kharif,25.34,30.4,696.3,42.4,Loamy,7.64,90.55,59.52,36.54,Irrigated,2709.8,68671.11
Amravati,2024,Cotton,Kharif,45.15,28.6,697.6,47.6,Red,7.24,67.61,46.56,41.14,Irrigated,2015.26,90980.44
Amravati,2024,Cotton,Rabi,47.96,29.6,1063.6,53.2,Red,6.89,89.24,20.43,41.68,Partially Irrigated,1786.01,85657.82
Amravati,2024,Cotton,Kharif,26.92,25.1,510.1,45.8,Clayey,7.42,58.17,35.02,47.71,Partially Irrigated,1442.82,38843.03
Amravati,2024,Groundnut,Zaid,6.29,30.6,497.7,53.7,Black,6.15,31.88,74.93,63.02,Rainfed,1753.97,11038.5
Amravati,2024,Groundnut,Rabi,43.08,19.3,790.3,60.5,Red,6.11,29.39,60.72,60.39,Irrigated,2147.03,92486.95
Amravati,2024,Groundnut,Kharif,41.26,26.8,433.8,66.2,Sandy,6.72,36.52,24.37,75.92,Partially Irrigated,1908.89,78760.35
Amravati,2024,Groundnut,Rabi,14.52,29.4,552.2,74.4,Black,6.5,32.05,49.79,73.78,Rainfed,1648.55,23943.83
Amravati,2024,Jowar,Zaid,13.6,31.1,496.7,81.9,Red,6.24,56.55,43.5,37.4,Rainfed,1802.94,24527.75
Amravati,2024,Jowar,Zaid,11.05,27.9,307.2,50.8,Clayey,7.27,53.44,44.21,12.21,Irrigated,1535.97,16976.5
Amravati,2024,Maize,Kharif,38.93,25.5,901.5,88.8,Black,6.84,117.75,44.69,41.4,Partially Irrigated,2784.07,108371.62
Amravati,2024,Maize,Zaid,38.42,20.5,842.2,67.3,Black,6.42,65.33,46.96,64.7,Partially Irrigated,3284.56,126186.11
Amravati,2024,Maize,Kharif,34.58,23.8,852.1,85.0,Black,6.24,128.47,34.12,33.6,Partially Irrigated,3396.46,117464.46
Amravati,2024,Maize,Zaid,31.85,27.9,578.8,84.6,Laterite,5.87,58.74,46.92,44.79,Irrigated,2871.75,91470.87
Amravati,2024,Rice,Rabi,21.82,34.6,1160.9,64.5,Red,4.89,121.01,39.83,44.97,Rainfed,3095.9,67542.42
Amravati,2024,Rice,Zaid,25.78,28.8,1588.3,66.5,Laterite,5.99,94.8,32.73,64.2,Irrigated,4230.32,109060.21
Amravati,2024,Rice,Rabi,5.06,25.5,1150.4,67.6,Laterite,5.73,133.23,42.18,64.45,Rainfed,3687.06,18654.7
Amravati,2024,Rice,Zaid,44.28,28.1,1441.0,70.5,Sandy,6.3,134.66,60.45,45.47,Rainfed,4854.26,214948.72
Amravati,2024,Rice,Rabi,11.96,33.7,2349.7,44.1,Sandy,6.34,112.02,71.09,48.59,Irrigated,4399.4,52595.71
Amravati,2024,Soybean,Rabi,18.54,20.7,347.4,46.9,Loamy,6.83,33.91,69.74,60.84,Irrigated,2691.01,49891.51
Amravati,2024,Soybean,Kharif,29.54,26.8,645.3,57.3,Clayey,6.27,15.61,36.5,46.98,Partially Irrigated,1641.19,48473.49
Amravati,2024,Soybean,Zaid,43.47,22.8,582.6,63.2,Black,6.79,37.31,94.04,49.47,Irrigated,2985.93,129805.33
Amravati,2024,Soybean,Kharif,7.35,27.4,567.6,54.7,Black,5.3,27.93,45.31,57.48,Partially Irrigated,1890.99,13901.33
Amravati,2024,Soybean,Kharif,21.6,22.1,668.2,54.6,Sandy,6.65,36.7,48.6,28.7,Irrigated,2202.04,47561.69
Amravati,2024,Soybean,Zaid,17.92,20.8,763.4,56.2,Laterite,7.04,23.74,40.9,37.4,Rainfed,1326.3,23771.98
Amravati,2024,Sugarcane,Kharif,8.08,29.1,2709.2,81.3,Red,6.03,180.94,92.77,78.47,Irrigated,66431.41,536950.65
Amravati,2024,Sugarcane,Zaid,28.5,25.3,2912.5,85.5,Laterite,6.26,143.32,79.03,71.64,Rainfed,35100.13,1000461.09
Amravati,2024,Sugarcane,Kharif,46.47,33.2,2284.3,54.5,Black,6.21,237.15,83.16,78.52,Partially Irrigated,74427.2,3458339.87
Amravati,2024,Sugarcane,Rabi,9.19,34.4,2830.7,54.1,Laterite,5.99,153.75,113.4,105.1,Partially Irrigated,60974.81,560384.09
Amravati,2024,Sunflower,Zaid,7.62,29.1,427.6,41.4,Clayey,7.02,74.62,48.01,67.55,Irrigated,1551.36,11821.2
Amravati,2024,Wheat,Rabi,17.09,23.4,548.1,87.8,Red,6.68,134.91,46.28,34.88,Partially Irrigated,2730.02,46654.79
Amravati,2024,Wheat,Rabi,27.57,12.0,550.1,61.4,Black,6.42,145.79,70.83,33.86,Rainfed,2665.09,73482.64
Amravati,2024,Wheat,Rabi,8.34,18.5,402.3,58.9,Loamy,7.63,137.79,47.42,45.03,Rainfed,2613.64,21786.07
Amravati,2024,Wheat,Rabi,12.6,15.6,425.1,46.1,Black,6.95,53.09,80.26,70.72,Rainfed,2135.89,26916.69
Amravati,2024,Wheat,Kharif,30.93,23.2,640.4,44.4,Black,6.12,149.76,85.55,10.91,Rainfed,2076.84,64229.38
Aurangabad,2024,Bajra,Kharif,7.41,23.2,414.8,82.1,Loamy,7.69,51.2,59.74,25.33,Rainfed,1348.53,9996.56
Aurangabad,2024,Bajra,Kharif,3.78,30.0,448.6,51.6,Clayey,6.77,52.99,47.13,24.08,Partially Irrigated,1549.41,5852.29
Aurangabad,2024,Bajra,Kharif,6.49,29.0,465.5,60.8,Loamy,7.7,19.66,46.18,31.34,Rainfed,1072.39,6962.38
Aurangabad,2024,Bajra,Kharif,17.33,30.7,478.2,58.2,Laterite,6.86,94.79,52.77,45.58,Partially Irrigated,2406.51,41710.36
Aurangabad,2024,Bajra,Kharif,16.32,25.8,461.8,52.6,Clayey,7.08,65.79,13.38,38.71,Partially Irrigated,1385.36,22606.8
Aurangabad,2024,Bajra,Zaid,26.93,29.5,404.9,80.8,Black,7.1,76.88,46.1,10.6,Partially Irrigated,1618.52,43588.76
Aurangabad,2024,Cotton,Kharif,19.07,29.3,544.5,78.1,Black,6.6,38.45,35.99,22.62,Rainfed,913.94,17432.05
Aurangabad,2024,Cotton,Zaid,31.68,29.0,1274.0,40.4,Loamy,6.75,72.67,25.56,49.33,Irrigated,1622.72,51404.65
Aurangabad,2024,Cotton,Kharif,46.87,33.0,1058.1,82.4,Loamy,7.46,67.85,45.2,0.0,Partially Irrigated,1011.55,47409.54
Aurangabad,2024,Cotton,Kharif,14.45,29.8,681.6,90.0,Laterite,7.15,111.19,37.74,38.17,Irrigated,2769.69,40018.91
Aurangabad,2024,Cotton,Zaid,40.51,28.8,870.2,57.5,Red,6.63,46.65,46.61,4.81,Irrigated,1189.35,48176.61
Aurangabad,2024,Cotton,Kharif,22.85,30.6,601.1,59.3,Black,6.92,98.66,54.43,45.3,Partially Irrigated,2385.72,54519.12
Aurangabad,2024,Cotton,Zaid,40.66,33.4,576.6,69.7,Laterite,6.79,83.49,49.65,47.9,Rainfed,1610.29,65479.69
Aurangabad,2024,Groundnut,Kharif,13.06,17.8,541.7,67.5,Loamy,6.93,38.81,69.78,71.82,Irrigated,2236.45,29202.21
Aurangabad,2024,Groundnut,Kharif,28.82,30.6,453.5,44.3,Red,6.8,26.16,39.32,72.88,Irrigated,1695.38,48867.81
Aurangabad,2024,Groundnut,Rabi,1.48,23.5,561.5,80.2,Black,7.15,31.18,56.64,46.4,Rainfed,1435.06,2119.53
Aurangabad,2024,Groundnut,Rabi,34.71,27.3,690.7,42.5,Loamy,7.06,26.88,55.99,56.95,Irrigated,2118.54,73531.03
Aurangabad,2024,Groundnut,Zaid,29.07,29.7,620.0,85.1,Loamy,7.31,22.69,51.61,57.42,Rainfed,1523.65,44286.95
Aurangabad,2024,Jowar,Rabi,20.99,24.1,602.8,72.0,Loamy,6.89,77.87,37.0,26.68,Irrigated,2687.45,56417.56
Aurangabad,2024,Jowar,Zaid,14.51,30.9,426.4,86.7,Loamy,6.9,47.31,37.06,35.88,Partially Irrigated,2000.71,29035.64
Aurangabad,2024,Jowar,Zaid,3.52,24.6,508.4,50.0,Sandy,7.0,76.98,61.13,22.44,Partially Irrigated,2166.35,7629.59
Aurangabad,2024,Jowar,Zaid,8.58,30.5,510.2,83.0,Clayey,7.15,65.91,48.06,27.04,Rainfed,2153.32,18476.84
Aurangabad,2024,Jowar,Rabi,19.17,26.7,410.1,72.3,Black,6.58,58.46,20.71,21.26,Irrigated,1964.2,37645.66
Aurangabad,2024,Jowar,Kharif,17.74,25.7,475.9,69.4,Black,7.4,39.76,43.04,23.13,Irrigated,2187.87,38818.52
Aurangabad,2024,Jowar,Kharif,25.51,27.3,487.2,76.3,Red,7.37,85.83,34.99,34.31,Rainfed,1966.16,50151.37
Aurangabad,2024,Maize,Rabi,7.32,34.0,713.7,68.9,Laterite,6.7,93.03,64.11,61.58,Rainfed,2912.93,21326.17
Aurangabad,2024,Maize,Rabi,39.65,27.1,806.6,82.0,Black,6.77,109.06,44.9,34.13,Partially Irrigated,3077.66,122025.41
Aurangabad,2024,Maize,Zaid,14.77,24.9,614.4,86.3,Red,6.4,120.11,26.36,45.33,Irrigated,3694.14,54548.21
Aurangabad,2024,Maize,Rabi,25.93,26.2,609.0,60.1,Laterite,7.06,94.9,20.61,27.89,Partially Irrigated,2452.58,63601.4
Aurangabad,2024,Rice,Rabi,43.59,29.3,1669.8,50.1,Sandy,5.13,61.6,70.32,53.47,Irrigated,4113.17,179273.53
Aurangabad,2024,Soybean,Kharif,10.01,20.4,611.8,57.8,Laterite,6.77,46.21,42.67,22.2,Irrigated,2488.82,24905.23
Aurangabad,2024,Soybean,Zaid,25.79,21.2,538.8,60.8,Laterite,5.65,23.39,65.92,59.99,Irrigated,2670.16,68871.8
Aurangabad,2024,Soybean,Zaid,30.73,22.7,712.1,45.3,Laterite,6.4,44.9,65.53,59.25,Irrigated,3510.6,107867.89
Aurangabad,2024,Soybean,Kharif,33.6,26.2,588.6,46.7,Clayey,5.8,26.59,78.87,45.13,Irrigated,2562.44,86105.0
Aurangabad,2024,Soybean,Kharif,1.5,24.6,610.1,74.4,Loamy,7.25,36.52,63.69,56.46,Rainfed,2132.55,3206.24
Aurangabad,2024,Sugarcane,Rabi,23.76,30.8,1963.7,81.5,Black,6.72,112.79,77.08,90.16,Irrigated,63096.78,1499183.43
Aurangabad,2024,Sunflower,Rabi,11.25,20.2,479.6,87.9,Loamy,7.11,100.46,39.41,76.27,Irrigated,2123.81,23882.63
Aurangabad,2024,Sunflower,Zaid,1.91,26.3,789.6,56.2,Loamy,6.91,97.94,41.41,26.18,Partially Irrigated,1106.22,2115.02
Aurangabad,2024,Sunflower,Kharif,4.8,26.9,462.7,70.6,Loamy,6.69,87.76,73.41,39.53,Irrigated,1915.45,9202.62
Aurangabad,2024,Sunflower,Kharif,25.44,22.2,236.2,67.3,Laterite,6.66,74.86,47.72,68.85,Partially Irrigated,1142.33,29057.74
Aurangabad,2024,Wheat,Rabi,18.22,16.7,373.0,75.4,Clayey,7.18,47.64,86.1,30.95,Partially Irrigated,2252.52,41032.95
Aurangabad,2024,Wheat,Zaid,49.89,22.5,484.7,81.2,Sandy,6.6,117.32,59.49,43.98,Irrigated,3211.77,160239.88
Aurangabad,2024,Wheat,Zaid,37.31,24.4,445.3,41.1,Black,5.92,131.58,69.34,42.74,Rainfed,2352.92,87794.35
Aurangabad,2024,Wheat,Kharif,18.33,18.1,609.9,69.9,Red,6.99,30.18,43.74,70.33,Irrigated,2678.17,49102.78
Aurangabad,2024,Wheat,Kharif,26.83,12.4,620.3,68.0,Loamy,6.0,161.55,84.6,72.31,Irrigated,4997.07,134064.61
Aurangabad,2024,Wheat,Kharif,37.77,27.5,742.4,77.8,Laterite,6.37,154.13,83.85,42.27,Irrigated,3124.21,118003.2
Dhule,2024,Bajra,Kharif,30.81,27.8,431.0,43.8,Clayey,6.63,54.48,36.51,25.64,Rainfed,1352.31,41661.73
Dhule,2024,Bajra,Kharif,23.44,28.7,746.3,73.7,Clayey,8.35,61.43,43.63,38.81,Partially Irrigated,1459.12,34205.82
Dhule,2024,Bajra,Rabi,45.54,34.2,426.1,48.0,Clayey,7.05,64.83,39.15,22.94,Irrigated,2072.61,94386.99
Dhule,2024,Cotton,Kharif,8.21,29.9,959.3,52.9,Red,7.19,79.22,15.19,38.93,Irrigated,1825.42,14980.46
Dhule,2024,Cotton,Zaid,32.03,36.2,303.6,77.3,Sandy,7.27,101.47,62.68,48.19,Partially Irrigated,1953.56,62572.42
Dhule,2024,Cotton,Kharif,1.91,28.5,790.2,64.2,Sandy,5.98,80.29,36.15,28.55,Rainfed,1471.08,2806.38
Dhule,2024,Cotton,Zaid,47.55,25.4,912.6,72.6,Sandy,7.96,55.45,50.28,38.21,Partially Irrigated,1347.49,64068.53
Dhule,2024,Cotton,Kharif,22.35,29.7,1012.4,65.6,Black,7.41,51.51,31.28,39.96,Irrigated,1944.69,43465.98
Dhule,2024,Groundnut,Rabi,14.4,30.1,792.1,41.3,Clayey,6.57,19.68,70.04,82.32,Partially Irrigated,2004.01,28859.0
Dhule,2024,Jowar,Rabi,14.71,23.9,419.0,77.9,Loamy,6.7,85.24,46.16,35.37,Irrigated,2947.99,43363.74
Dhule,2024,Jowar,Kharif,19.48,30.4,458.0,73.9,Loamy,6.53,45.43,18.64,31.93,Rainfed,1381.73,26913.79
Dhule,2024,Jowar,Rabi,2.13,26.6,435.6,48.3,Laterite,7.03,43.97,47.51,27.55,Irrigated,2026.95,4326.23
Dhule,2024,Jowar,Zaid,42.76,26.2,395.8,48.9,Black,6.52,62.86,46.9,20.99,Rainfed,1584.77,67757.57
Dhule,2024,Jowar,Kharif,4.68,26.9,456.1,74.3,Clayey,6.64,53.01,35.39,25.37,Irrigated,2186.5,10224.94
Dhule,2024,Jowar,Rabi,36.79,30.8,339.0,65.5,Red,7.24,54.65,38.7,19.45,Rainfed,1346.56,49541.48
Dhule,2024,Maize,Kharif,16.58,17.7,803.3,80.8,Red,6.1,98.1,35.33,49.97,Partially Irrigated,2427.09,40243.96
Dhule,2024,Maize,Kharif,31.44,24.9,853.0,82.7,Red,6.66,100.99,32.41,72.34,Partially Irrigated,3864.25,121473.45
Dhule,2024,Maize,Zaid,37.11,25.3,506.0,42.5,Loamy,5.93,114.32,56.4,100.44,Irrigated,5800.18,215233.65
Dhule,2024,Rice,Rabi,11.21,38.1,1946.0,77.1,Laterite,5.96,62.4,55.94,48.24,Rainfed,2305.73,25842.64
Dhule,2024,Rice,Zaid,41.03,27.1,1504.1,66.0,Loamy,5.46,75.8,54.63,53.14,Partially Irrigated,4400.86,180560.3
Dhule,2024,Rice,Rabi,15.43,28.2,2021.5,62.5,Laterite,6.31,148.86,55.29,40.25,Irrigated,5853.24,90290.35
Dhule,2024,Rice,Rabi,20.14,22.6,2147.7,62.6,Laterite,5.9,88.38,25.53,37.42,Irrigated,3330.16,67069.41
Dhule,2024,Rice,Rabi,1.29,35.7,1294.5,86.5,Black,6.18,68.48,68.24,52.09,Irrigated,5445.45,7025.89
Dhule,2024,Soybean,Rabi,41.96,21.9,813.8,48.7,Red,6.26,24.12,107.07,56.07,Rainfed,1924.9,80774.43
Dhule,2024,Soybean,Zaid,30.6,22.6,647.3,49.0,Clayey,6.51,25.63,57.98,80.81,Rainfed,1994.68,61038.31
Dhule,2024,Soybean,Rabi,6.07,29.0,448.2,75.2,Clayey,7.07,37.66,44.86,52.18,Irrigated,2838.09,17241.05
Dhule,2024,Soybean,Rabi,10.88,33.1,492.3,89.9,Red,6.37,41.61,59.87,54.49,Irrigated,2609.91,28393.66
Dhule,2024,Soybean,Kharif,36.18,32.0,558.9,40.4,Red,7.02,45.56,99.83,78.05,Irrigated,2839.78,102737.14
Dhule,2024,Sugarcane,Zaid,28.33,30.5,809.6,68.1,Red,6.18,137.93,94.72,111.56,Irrigated,54220.52,1536213.43
Dhule,2024,Sugarcane,Zaid,2.82,36.5,2643.1,76.9,Clayey,7.11,222.21,75.45,78.54,Partially Irrigated,61457.54,173121.27
Dhule,2024,Sugarcane,Zaid,16.54,23.3,1655.1,41.8,Laterite,6.89,160.95,82.06,77.59,Irrigated,58534.46,968199.07
Dhule,2024,Sugarcane,Rabi,28.92,30.5,1116.5,71.3,Clayey,6.06,224.15,102.98,139.13,Partially Irrigated,86175.76,2492610.66
Dhule,2024,Sunflower,Zaid,47.5,29.5,451.2,86.1,Loamy,7.63,78.44,34.0,44.23,Irrigated,1337.91,63553.86
Dhule,2024,Sunflower,Kharif,24.57,24.6,709.9,58.1,Laterite,7.35,77.94,72.94,56.79,Irrigated,1695.63,41659.44
Dhule,2024,Sunflower,Kharif,44.98,24.1,497.6,71.5,Loamy,6.87,128.62,33.4,67.81,Partially Irrigated,1634.67,73522.4
Dhule,2024,Sunflower,Rabi,22.26,26.6,348.7,44.3,Red,6.23,101.98,53.82,45.93,Irrigated,1506.65,33531.21
Dhule,2024,Sunflower,Kharif,37.15,25.2,445.6,45.7,Sandy,7.45,72.59,46.93,64.02,Rainfed,1032.09,38342.25
Dhule,2024,Wheat,Zaid,14.16,13.2,486.4,79.9,Black,6.15,85.92,51.23,44.72,Rainfed,1697.98,24042.63
Dhule,2024,Wheat,Kharif,47.31,15.5,719.1,65.0,Laterite,6.83,207.97,53.52,39.08,Rainfed,2935.29,138857.46
Dhule,2024,Wheat,Rabi,29.27,17.3,537.0,77.5,Laterite,5.91,203.38,60.44,20.55,Partially Irrigated,3185.1,93225.4
Dhule,2024,Wheat,Rabi,45.65,24.4,777.8,41.4,Loamy,6.86,87.91,53.71,34.17,Rainfed,1575.71,71932.16
Dhule,2024,Wheat,Zaid,42.16,14.9,570.3,62.6,Laterite,6.46,111.92,45.58,52.84,Rainfed,2465.37,103951.87
Dhule,2024,Wheat,Kharif,44.4,20.8,382.3,81.6,Black,7.48,117.7,84.65,62.85,Irrigated,4635.38,205833.09
Dhule,2024,Wheat,Kharif,6.46,19.6,758.9,60.5,Red,6.48,156.24,82.48,59.18,Partially Irrigated,3720.95,24042.68
Dhule,2024,Wheat,Zaid,28.78,25.8,478.4,53.3,Red,6.74,244.82,62.08,48.29,Irrigated,4529.59,130382.78
Jalgaon,2024,Bajra,Rabi,25.13,29.4,295.4,52.3,Sandy,7.13,71.28,40.55,35.61,Irrigated,2380.49,59812.2
Jalgaon,2024,Bajra,Kharif,13.11,30.2,432.9,62.9,Red,7.7,62.74,40.99,32.61,Rainfed,1841.5,24142.27
Jalgaon,2024,Cotton,Zaid,12.7,32.1,955.4,51.7,Sandy,6.4,75.99,24.99,41.49,Irrigated,1791.03,22740.68
Jalgaon,2024,Cotton,Zaid,11.77,31.5,601.5,56.3,Sandy,6.7,59.95,51.6,22.29,Irrigated,1603.82,18878.41
Jalgaon,2024,Cotton,Zaid,23.0,31.9,943.0,55.8,Black,7.4,54.76,70.17,33.51,Partially Irrigated,2231.65,51322.95
Jalgaon,2024,Cotton,Kharif,48.49,33.7,830.3,45.4,Loamy,7.18,80.8,45.55,37.63,Irrigated,2010.57,97492.75
Jalgaon,2024,Groundnut,Kharif,34.28,27.5,856.2,44.3,Red,7.69,39.13,43.39,103.22,Irrigated,2311.11,79215.74
Jalgaon,2024,Groundnut,Kharif,26.76,36.1,472.3,50.7,Laterite,6.8,41.7,42.45,67.03,Irrigated,2052.76,54936.17
Jalgaon,2024,Groundnut,Kharif,1.23,26.7,563.1,84.1,Laterite,6.73,23.17,54.79,65.78,Irrigated,1815.21,2234.36
Jalgaon,2024,Groundnut,Kharif,18.43,30.2,505.5,72.0,Clayey,6.48,20.6,65.81,84.71,Rainfed,1317.59,24286.96
Jalgaon,2024,Groundnut,Rabi,13.22,26.9,418.7,41.8,Black,6.65,32.08,33.13,88.94,Rainfed,1294.57,17120.29
Jalgaon,2024,Groundnut,Rabi,46.74,33.7,614.7,47.6,Laterite,6.46,38.51,55.63,87.43,Irrigated,2336.33,109194.2
Jalgaon,2024,Groundnut,Rabi,5.71,23.3,768.3,73.5,Clayey,7.16,21.94,58.22,66.54,Irrigated,1611.18,9201.33
Jalgaon,2024,Jowar,Kharif,18.46,29.6,531.7,61.2,Red,5.94,65.71,35.99,36.41,Rainfed,1646.77,30402.56
Jalgaon,2024,Jowar,Zaid,27.27,21.4,447.3,88.5,Black,7.05,84.02,23.29,30.89,Irrigated,2768.3,75503.85
Jalgaon,2024,Maize,Zaid,30.64,28.3,532.0,57.9,Loamy,6.8,158.14,56.3,56.02,Irrigated,5103.26,156360.86
Jalgaon,2024,Rice,Rabi,48.09,27.8,1340.8,77.2,Laterite,6.65,128.85,47.53,51.27,Rainfed,3997.84,192244.24
Jalgaon,2024,Rice,Zaid,36.93,24.7,1720.0,43.3,Sandy,6.76,86.52,51.58,35.63,Partially Irrigated,3182.01,117498.84
Jalgaon,2024,Rice,Zaid,39.73,28.6,1517.3,61.9,Laterite,6.43,111.37,28.87,49.7,Rainfed,3354.61,133284.96
Jalgaon,2024,Soybean,Rabi,2.17,31.1,437.2,52.1,Clayey,6.68,21.13,37.81,55.33,Irrigated,1895.96,4108.48
Jalgaon,2024,Soybean,Kharif,33.37,29.1,451.9,84.2,Clayey,6.64,28.47,103.37,66.78,Partially Irrigated,2867.53,95676.31
Jalgaon,2024,Soybean,Zaid,24.54,26.8,603.0,60.9,Red,6.5,26.95,60.45,59.43,Irrigated,2924.46,71759.83
Jalgaon,2024,Sugarcane,Zaid,9.36,28.1,2702.4,58.0,Laterite,6.49,201.4,58.37,84.82,Irrigated,53960.59,504993.67
Jalgaon,2024,Sugarcane,Rabi,18.77,33.7,1832.8,49.3,Red,6.46,195.91,83.15,141.01,Irrigated,85376.35,1602932.95
Jalgaon,2024,Sugarcane,Rabi,21.86,28.1,1233.3,48.1,Loamy,7.14,79.73,87.45,112.35,Rainfed,33864.35,740240.04
Jalgaon,2024,Sugarcane,Zaid,35.25,32.2,1537.5,57.6,Sandy,6.47,227.42,81.01,115.46,Partially Irrigated,68888.06,2428348.72
Jalgaon,2024,Sunflower,Zaid,1.7,23.6,294.7,74.6,Black,6.91,36.71,14.12,62.67,Irrigated,843.22,1429.79
Jalgaon,2024,Sunflower,Rabi,31.63,21.3,503.5,47.4,Loamy,6.07,93.47,51.42,74.97,Partially Irrigated,1505.96,47639.5
Jalgaon,2024,Wheat,Rabi,11.57,19.9,432.6,65.7,Laterite,6.64,171.97,77.64,88.48,Rainfed,3022.07,34954.28
Jalgaon,2024,Wheat,Rabi,46.64,11.7,842.7,67.6,Clayey,7.05,114.65,71.66,64.06,Irrigated,2942.04,137208.03
Jalgaon,2024,Wheat,Zaid,4.7,16.8,520.7,68.2,Laterite,6.16,104.63,29.02,67.98,Rainfed,2081.96,9793.25
Jalgaon,2024,Wheat,Rabi,11.86,21.1,694.2,76.3,Black,6.79,120.4,77.6,40.91,Partially Irrigated,3109.74,36866.35
Jalgaon,2024,Wheat,Rabi,7.73,15.2,355.2,40.2,Laterite,6.89,135.49,72.9,54.36,Irrigated,3299.75,25500.78
Kolhapur,2024,Bajra,Rabi,19.3,26.0,457.7,40.1,Laterite,7.37,100.51,55.9,33.8,Irrigated,2703.08,52174.73
Kolhapur,2024,Bajra,Kharif,22.07,35.5,505.6,77.5,Laterite,7.76,31.39,22.37,26.92,Rainfed,807.8,17830.24
Kolhapur,2024,Bajra,Kharif,47.97,34.2,405.1,83.2,Red,7.7,29.47,64.4,34.37,Rainfed,1618.06,77621.51
Kolhapur,2024,Bajra,Rabi,40.65,31.6,360.7,86.6,Clayey,6.58,63.1,62.25,32.17,Rainfed,1742.82,70848.41
Kolhapur,2024,Bajra,Kharif,39.19,31.9,556.0,54.6,Sandy,7.75,81.61,21.42,37.6,Partially Irrigated,1709.0,66983.15
Kolhapur,2024,Cotton,Zaid,13.43,35.8,417.0,77.0,Laterite,7.32,92.86,50.08,53.6,Partially Irrigated,1648.82,22144.38
Kolhapur,2024,Cotton,Rabi,2.24,31.9,645.5,72.9,Loamy,7.36,52.9,33.71,45.87,Irrigated,1900.53,4264.65
Kolhapur,2024,Cotton,Kharif,19.74,34.4,741.9,79.9,Red,6.55,60.35,31.76,26.02,Rainfed,1102.85,21772.24
Kolhapur,2024,Cotton,Rabi,32.92,29.7,685.6,73.0,Red,7.8,45.35,19.49,38.23,Irrigated,1278.09,42077.76
Kolhapur,2024,Cotton,Zaid,5.17,37.9,869.1,68.2,Red,7.79,50.95,62.31,30.07,Irrigated,1694.28,8764.72
Kolhapur,2024,Cotton,Kharif,48.62,29.8,1015.8,88.0,Sandy,6.18,113.83,54.91,29.8,Irrigated,2219.98,107943.63
Kolhapur,2024,Cotton,Kharif,31.08,30.5,690.9,78.7,Black,7.59,88.75,36.17,37.87,Rainfed,1904.76,59204.96
Kolhapur,2024,Cotton,Kharif,37.0,23.7,819.0,42.1,Red,7.49,47.09,18.05,19.53,Partially Irrigated,785.36,29054.55
Kolhapur,2024,Groundnut,Rabi,5.91,23.0,678.8,51.7,Loamy,6.75,26.78,47.91,85.53,Rainfed,1302.66,7701.36
Kolhapur,2024,Groundnut,Zaid,20.67,24.2,568.5,59.6,Red,6.75,23.45,82.48,95.0,Rainfed,2259.27,46702.84
Kolhapur,2024,Groundnut,Kharif,22.6,38.6,543.6,52.9,Sandy,7.33,30.82,21.16,68.4,Partially Irrigated,1362.4,30785.76
Kolhapur,2024,Groundnut,Rabi,5.29,30.3,506.7,44.8,Loamy,7.25,31.93,59.43,23.93,Rainfed,1413.84,7483.91
Kolhapur,2024,Groundnut,Rabi,11.66,27.0,818.7,73.5,Clayey,7.61,28.55,48.58,63.82,Irrigated,1958.14,22829.47
