Taluka,Latitude,Longitude,Elevation_m,Year,Month,Temperature_C,Temp_Max_C,Temp_Min_C,Humidity_pct,Rain_mm_per_day,Solar_Radiation_MJ_m2_day,Wind_Speed_m_s,Soil_Moisture_Topsoil_frac,Soil_Moisture_Rootzone_frac
Radhanagari,16.4157,74.0105,621.0,2012,5,29.58,39.97,22.07,61.32,0.12,24.52,3.41,0.2,0.46
Radhanagari,16.4157,74.0105,621.0,2012,6,26.95,36.5,22.6,80.33,15.4,18.88,3.79,0.62,0.63
Radhanagari,16.4157,74.0105,621.0,2012,7,25.15,28.71,21.99,91.37,20.92,14.17,4.07,0.93,0.96
Radhanagari,16.4157,74.0105,621.0,2012,8,24.95,28.82,22.55,91.71,12.63,15.48,3.82,0.93,0.96
Radhanagari,16.4157,74.0105,621.0,2012,9,24.69,30.18,20.55,90.52,8.05,16.8,2.75,0.92,0.95
Radhanagari,16.4157,74.0105,621.0,2012,10,24.79,32.78,16.6,80.58,4.25,18.24,1.98,0.85,0.87
Radhanagari,16.4157,74.0105,621.0,2012,11,23.93,32.68,13.2,72.94,0.29,17.06,1.56,0.67,0.67
Radhanagari,16.4157,74.0105,621.0,2012,12,24.16,35.0,14.48,58.12,0.0,18.28,2.01,0.49,0.52
Radhanagari,16.4157,74.0105,621.0,2012,13,26.03,42.73,13.2,68.14,5.19,19.5,2.66,0.53,0.65
Radhanagari,16.4157,74.0105,621.0,2013,1,24.78,36.84,14.1,48.8,0.0,19.42,1.96,0.27,0.46
Radhanagari,16.4157,74.0105,621.0,2013,2,26.96,39.13,15.64,48.91,0.07,21.21,2.11,0.16,0.46
Radhanagari,16.4157,74.0105,621.0,2013,3,28.99,40.54,19.76,46.89,0.01,23.66,2.36,0.13,0.46
Radhanagari,16.4157,74.0105,621.0,2013,4,29.07,42.24,19.05,56.86,0.11,25.97,2.5,0.12,0.45
Radhanagari,16.4157,74.0105,621.0,2013,5,29.54,39.39,22.65,64.5,1.0,23.86,3.04,0.29,0.46
Radhanagari,16.4157,74.0105,621.0,2013,6,25.92,32.43,23.55,88.66,21.71,14.91,4.28,0.81,0.81
Radhanagari,16.4157,74.0105,621.0,2013,7,24.62,27.3,22.87,93.31,26.29,11.68,4.96,0.96,0.98
Radhanagari,16.4157,74.0105,621.0,2013,8,24.46,28.12,21.98,91.55,8.0,15.63,3.56,0.93,0.98
Radhanagari,16.4157,74.0105,621.0,2013,9,24.75,30.02,21.15,90.95,9.08,16.75,2.42,0.91,0.94
Radhanagari,16.4157,74.0105,621.0,2013,10,24.82,32.98,18.1,86.61,3.68,17.77,1.92,0.88,0.9
Radhanagari,16.4157,74.0105,621.0,2013,11,23.65,31.46,15.1,75.03,0.02,17.87,2.01,0.74,0.72
Radhanagari,16.4157,74.0105,621.0,2013,12,22.74,33.29,13.32,58.52,0.0,18.72,2.17,0.52,0.55
Radhanagari,16.4157,74.0105,621.0,2013,13,25.85,42.24,13.32,70.99,5.86,18.94,2.78,0.56,0.68
Radhanagari,16.4157,74.0105,621.0,2014,1,24.62,35.45,14.92,54.77,0.0,17.55,1.94,0.35,0.47
Radhanagari,16.4157,74.0105,621.0,2014,2,25.6,38.44,15.01,51.09,0.01,20.67,2.28,0.17,0.46
Radhanagari,16.4157,74.0105,621.0,2014,3,28.39,41.72,14.6,47.2,0.11,23.15,2.19,0.17,0.46
Radhanagari,16.4157,74.0105,621.0,2014,4,30.5,42.51,19.95,50.31,0.11,22.58,2.12,0.14,0.46
Radhanagari,16.4157,74.0105,621.0,2014,5,29.82,41.79,22.45,61.86,1.56,23.09,2.38,0.36,0.47
Radhanagari,16.4157,74.0105,621.0,2014,6,27.82,37.76,23.9,77.98,5.86,20.14,3.67,0.57,0.56
Radhanagari,16.4157,74.0105,621.0,2014,7,25.59,31.69,22.9,89.34,26.18,13.85,4.68,0.85,0.85
Radhanagari,16.4157,74.0105,621.0,2014,8,24.98,31.84,21.72,91.21,16.46,15.16,3.4,0.94,0.97
Radhanagari,16.4157,74.0105,621.0,2014,9,25.05,32.12,21.19,89.51,7.61,16.97,2.56,0.92,0.95
Radhanagari,16.4157,74.0105,621.0,2014,10,25.39,32.71,17.06,81.57,3.54,18.74,1.56,0.85,0.85
Radhanagari,16.4157,74.0105,621.0,2014,11,23.7,31.85,15.07,71.61,0.7,17.58,2.1,0.73,0.72
Radhanagari,16.4157,74.0105,621.0,2014,12,23.31,33.29,14.33,60.95,0.36,16.83,2.14,0.54,0.56
Radhanagari,16.4157,74.0105,621.0,2014,13,26.23,42.51,14.33,69.06,5.27,18.84,2.59,0.55,0.65
Radhanagari,16.4157,74.0105,621.0,2015,1,23.42,36.15,12.64,53.19,0.01,18.12,1.96,0.4,0.48
Radhanagari,16.4157,74.0105,621.0,2015,2,26.17,38.84,16.04,44.68,0.18,22.36,2.03,0.18,0.46
Radhanagari,16.4157,74.0105,621.0,2015,3,27.97,41.58,13.76,55.38,0.76,21.92,2.04,0.31,0.47
Radhanagari,16.4157,74.0105,621.0,2015,4,29.56,41.61,19.83,55.44,0.43,24.93,2.18,0.24,0.46
Radhanagari,16.4157,74.0105,621.0,2015,5,30.31,40.7,23.57,62.22,1.05,23.63,2.61,0.32,0.47
Radhanagari,16.4157,74.0105,621.0,2015,6,26.46,36.21,22.1,84.28,18.5,17.54,3.86,0.71,0.7
Radhanagari,16.4157,74.0105,621.0,2015,7,25.49,29.18,22.43,89.07,8.59,17.12,4.18,0.88,0.91
Radhanagari,16.4157,74.0105,621.0,2015,8,25.16,30.23,22.31,89.89,6.92,16.57,3.09,0.89,0.92
Radhanagari,16.4157,74.0105,621.0,2015,9,25.11,33.3,20.09,87.75,6.26,18.71,1.98,0.87,0.89
Radhanagari,16.4157,74.0105,621.0,2015,10,26.38,34.82,20.6,80.06,2.42,18.75,1.38,0.8,0.81
Radhanagari,16.4157,74.0105,621.0,2015,11,25.76,34.72,17.59,69.83,0.4,17.28,1.77,0.61,0.62
Radhanagari,16.4157,74.0105,621.0,2015,12,25.61,37.34,15.07,51.22,0.01,17.54,2.16,0.43,0.5
Radhanagari,16.4157,74.0105,621.0,2015,13,26.45,41.61,12.64,68.72,3.8,19.52,2.44,0.56,0.64
Radhanagari,16.4157,74.0105,621.0,2016,1,25.11,38.69,15.87,44.38,0.0,18.41,1.94,0.2,0.46
Radhanagari,16.4157,74.0105,621.0,2016,2,26.7,39.82,15.73,51.44,0.05,20.99,2.02,0.14,0.46
Radhanagari,16.4157,74.0105,621.0,2016,3,29.17,42.3,18.01,49.43,0.16,23.37,2.15,0.17,0.46
Radhanagari,16.4157,74.0105,621.0,2016,4,30.18,41.96,20.22,54.83,0.15,24.84,2.57,0.19,0.46
Radhanagari,16.4157,74.0105,621.0,2016,5,30.36,41.09,21.86,62.29,0.33,24.74,3.0,0.23,0.46
Radhanagari,16.4157,74.0105,621.0,2016,6,26.56,37.82,23.08,85.04,22.81,15.37,3.38,0.74,0.72
Radhanagari,16.4157,74.0105,621.0,2016,7,24.84,28.14,22.58,93.35,36.98,12.5,3.97,0.97,1.0
Radhanagari,16.4157,74.0105,621.0,2016,8,24.65,28.27,21.98,91.92,20.04,14.72,3.77,0.95,0.98
Radhanagari,16.4157,74.0105,621.0,2016,9,24.2,28.97,20.5,91.25,8.73,15.93,2.56,0.91,0.95
Radhanagari,16.4157,74.0105,621.0,2016,10,23.75,31.41,15.08,82.61,2.39,18.92,1.89,0.88,0.9
Radhanagari,16.4157,74.0105,621.0,2016,11,22.35,33.83,14.2,65.23,0.27,18.83,2.34,0.69,0.68
Radhanagari,16.4157,74.0105,621.0,2016,12,23.69,35.05,13.1,51.52,0.0,17.9,2.31,0.5,0.53
Radhanagari,16.4157,74.0105,621.0,2016,13,25.96,42.3,13.1,68.64,7.7,18.87,2.66,0.55,0.67
Radhanagari,16.4157,74.0105,621.0,2017,1,24.84,37.61,13.56,43.47,0.0,18.74,2.04,0.27,0.46
Radhanagari,16.4157,74.0105,621.0,2017,2,27.32,41.09,16.55,41.4,0.0,22.65,2.21,0.14,0.46
Radhanagari,16.4157,74.0105,621.0,2017,3,27.8,42.5,15.96,51.62,0.01,24.66,2.14,0.11,0.45
Radhanagari,16.4157,74.0105,621.0,2017,4,29.92,42.87,20.25,55.41,0.05,25.72,2.31,0.1,0.45
Radhanagari,16.4157,74.0105,621.0,2017,5,30.0,41.42,21.48,63.74,2.79,23.62,2.7,0.31,0.47
Radhanagari,16.4157,74.0105,621.0,2017,6,26.51,35.18,22.69,85.55,14.42,17.19,3.66,0.74,0.72
Radhanagari,16.4157,74.0105,621.0,2017,7,25.29,28.52,22.88,90.95,18.78,15.39,4.2,0.93,0.96
Radhanagari,16.4157,74.0105,621.0,2017,8,25.06,28.92,21.66,90.79,12.03,15.7,2.91,0.92,0.95
Radhanagari,16.4157,74.0105,621.0,2017,9,25.46,31.84,22.16,90.41,16.11,16.13,2.0,0.95,0.98
Radhanagari,16.4157,74.0105,621.0,2017,10,25.26,31.62,17.55,85.98,4.44,16.86,1.52,0.92,0.97
Radhanagari,16.4157,74.0105,621.0,2017,11,22.88,30.88,14.11,73.83,0.01,18.07,2.08,0.78,0.78
Radhanagari,16.4157,74.0105,621.0,2017,12,22.63,31.93,14.13,64.02,0.28,16.75,2.49,0.58,0.59
Radhanagari,16.4157,74.0105,621.0,2017,13,26.07,42.87,13.56,69.93,5.77,19.26,2.52,0.57,0.69
Radhanagari,16.4157,74.0105,621.0,2018,1,23.95,36.06,14.26,50.01,0.0,17.99,1.86,0.42,0.49
Radhanagari,16.4157,74.0105,621.0,2018,2,26.99,39.97,16.56,39.36,0.0,20.81,1.86,0.19,0.46
Radhanagari,16.4157,74.0105,621.0,2018,3,28.88,42.41,18.67,48.81,0.17,22.02,2.03,0.16,0.46
Radhanagari,16.4157,74.0105,621.0,2018,4,30.45,41.85,20.08,51.54,0.21,24.03,2.2,0.19,0.46
Radhanagari,16.4157,74.0105,621.0,2018,5,29.3,40.86,22.4,67.62,1.76,22.2,2.35,0.38,0.47
Radhanagari,16.4157,74.0105,621.0,2018,6,26.25,34.91,22.89,89.32,27.12,15.86,3.43,0.85,0.83
Radhanagari,16.4157,74.0105,621.0,2018,7,24.89,27.75,22.82,92.85,24.59,12.03,4.64,0.97,0.99
Radhanagari,16.4157,74.0105,621.0,2018,8,24.43,27.66,22.17,91.78,12.65,12.8,4.27,0.94,0.98
Radhanagari,16.4157,74.0105,621.0,2018,9,24.74,31.96,20.15,87.69,5.37,19.86,1.88,0.89,0.92
Radhanagari,16.4157,74.0105,621.0,2018,10,25.46,32.87,15.62,76.86,2.08,19.72,1.55,0.84,0.84
Radhanagari,16.4157,74.0105,621.0,2018,11,24.47,32.92,14.9,67.76,0.88,17.95,1.89,0.66,0.65
Radhanagari,16.4157,74.0105,621.0,2018,12,23.56,34.06,13.32,56.2,0.03,16.69,2.09,0.49,0.52
Radhanagari,16.4157,74.0105,621.0,2018,13,26.1,42.41,13.32,68.49,6.27,18.47,2.51,0.58,0.67
Radhanagari,16.4157,74.0105,621.0,2019,1,24.11,36.33,13.83,39.31,0.0,18.83,2.08,0.26,0.46
Radhanagari,16.4157,74.0105,621.0,2019,2,26.21,40.1,12.34,43.61,0.0,22.1,2.11,0.14,0.46
Radhanagari,16.4157,74.0105,621.0,2019,3,27.79,41.64,15.83,50.06,0.2,24.41,2.16,0.14,0.46
Radhanagari,16.4157,74.0105,621.0,2019,4,30.34,42.93,20.08,54.32,0.28,24.75,2.25,0.22,0.46
Radhanagari,16.4157,74.0105,621.0,2019,5,30.21,42.94,22.25,58.77,0.02,25.63,2.95,0.15,0.46
Radhanagari,16.4157,74.0105,621.0,2019,6,28.09,39.76,23.42,77.48,18.61,17.72,3.36,0.55,0.59
Radhanagari,16.4157,74.0105,621.0,2019,7,25.57,30.0,23.37,92.9,34.6,14.33,3.81,0.97,0.99
Radhanagari,16.4157,74.0105,621.0,2019,8,25.09,28.41,22.6,92.37,37.44,13.94,3.93,0.96,0.99
Radhanagari,16.4157,74.0105,621.0,2019,9,24.98,29.47,22.02,92.37,18.03,14.34,3.04,0.95,0.99
Radhanagari,16.4157,74.0105,621.0,2019,10,25.24,30.92,20.94,88.42,11.55,15.73,1.87,0.93,0.97
Radhanagari,16.4157,74.0105,621.0,2019,11,24.09,30.71,17.02,81.83,0.3,17.27,2.06,0.86,0.88
Radhanagari,16.4157,74.0105,621.0,2019,12,24.12,31.95,17.73,76.51,0.09,15.39,2.0,0.69,0.68
Radhanagari,16.4157,74.0105,621.0,2019,13,26.31,42.94,12.34,70.82,10.18,18.68,2.64,0.57,0.7
Radhanagari,16.4157,74.0105,621.0,2020,1,23.32,35.63,13.29,67.16,0.0,17.83,1.87,0.51,0.54
Radhanagari,16.4157,74.0105,621.0,2020,2,26.37,38.75,14.06,50.3,0.0,20.73,1.95,0.31,0.47
Radhanagari,16.4157,74.0105,621.0,2020,3,28.01,40.64,17.38,52.77,0.22,23.32,2.28,0.2,0.46
Radhanagari,16.4157,74.0105,621.0,2020,4,30.83,42.21,20.97,53.5,0.8,24.15,2.19,0.28,0.46
Radhanagari,16.4157,74.0105,621.0,2020,5,31.05,42.87,23.8,60.48,1.43,23.69,2.85,0.3,0.46
Radhanagari,16.4157,74.0105,621.0,2020,6,26.27,31.32,23.09,88.38,23.07,17.11,3.18,0.86,0.84
Radhanagari,16.4157,74.0105,621.0,2020,7,25.27,29.13,22.4,92.21,24.53,14.89,3.17,0.96,0.99
Radhanagari,16.4157,74.0105,621.0,2020,8,25.07,28.07,22.49,93.31,30.73,12.62,3.98,0.97,1.0
Radhanagari,16.4157,74.0105,621.0,2020,9,25.04,31.91,21.97,91.42,16.81,16.03,2.21,0.96,0.99
Radhanagari,16.4157,74.0105,621.0,2020,10,25.01,30.38,19.4,89.54,9.96,15.29,1.79,0.93,0.98
Radhanagari,16.4157,74.0105,621.0,2020,11,24.3,30.68,15.54,80.08,0.0,17.18,2.21,0.83,0.84
Radhanagari,16.4157,74.0105,621.0,2020,12,23.28,33.05,13.78,70.61,0.07,17.33,2.19,0.64,0.64
Radhanagari,16.4157,74.0105,621.0,2020,13,26.15,42.87,13.29,74.23,9.0,18.33,2.49,0.65,0.72
Radhanagari,16.4157,74.0105,621.0,2021,1,25.07,34.99,16.56,66.66,0.39,16.84,1.61,0.5,0.53
Radhanagari,16.4157,74.0105,621.0,2021,2,26.26,39.66,16.46,49.82,0.21,20.51,2.09,0.32,0.47
Radhanagari,16.4157,74.0105,621.0,2021,3,29.87,42.42,20.46,47.81,0.03,23.04,1.93,0.16,0.46
Radhanagari,16.4157,74.0105,621.0,2021,4,30.25,42.85,20.52,55.31,1.12,23.31,2.02,0.28,0.47
Radhanagari,16.4157,74.0105,621.0,2021,5,28.87,39.85,23.25,72.7,10.46,20.4,2.71,0.57,0.58
Radhanagari,16.4157,74.0105,621.0,2021,6,26.0,31.56,22.84,89.37,25.42,16.35,3.05,0.89,0.89
Radhanagari,16.4157,74.0105,621.0,2021,7,25.2,29.21,22.83,92.59,42.33,13.98,3.82,0.96,0.99
Radhanagari,16.4157,74.0105,621.0,2021,8,24.89,29.2,21.43,90.39,7.14,15.46,2.71,0.92,0.97
Radhanagari,16.4157,74.0105,621.0,2021,9,24.9,28.87,21.1,91.71,11.78,14.82,2.88,0.93,0.97
Radhanagari,16.4157,74.0105,621.0,2021,10,25.38,31.39,17.84,85.56,4.76,18.62,1.66,0.9,0.93
Radhanagari,16.4157,74.0105,621.0,2021,11,24.8,30.79,16.82,83.42,2.95,14.11,1.81,0.81,0.8
Radhanagari,16.4157,74.0105,621.0,2021,12,22.56,29.79,14.1,79.06,2.69,15.55,1.74,0.78,0.77
Radhanagari,16.4157,74.0105,621.0,2021,13,26.17,42.85,14.1,75.53,9.17,17.73,2.34,0.67,0.74
Radhanagari,16.4157,74.0105,621.0,2022,1,21.77,33.26,11.84,69.95,0.04,18.03,1.79,0.59,0.6
Radhanagari,16.4157,74.0105,621.0,2022,2,24.47,38.01,14.52,58.59,0.0,21.26,1.93,0.44,0.49
Radhanagari,16.4157,74.0105,621.0,2022,3,29.58,41.89,19.74,50.16,0.19,21.01,2.0,0.22,0.46
Radhanagari,16.4157,74.0105,621.0,2022,4,30.31,42.36,21.05,57.18,1.13,22.07,1.73,0.33,0.47
Radhanagari,16.4157,74.0105,621.0,2022,5,29.33,40.2,23.09,67.81,1.84,20.66,3.05,0.35,0.48
Radhanagari,16.4157,74.0105,621.0,2022,6,26.53,34.73,22.62,83.21,16.96,18.17,2.86,0.68,0.66
Radhanagari,16.4157,74.0105,621.0,2022,7,24.95,30.65,22.49,92.14,25.55,12.85,3.94,0.96,0.98
Radhanagari,16.4157,74.0105,621.0,2022,8,24.69,29.32,21.96,91.99,19.66,14.18,3.67,0.95,0.99
Radhanagari,16.4157,74.0105,621.0,2022,9,24.73,30.86,20.76,91.18,11.61,16.2,2.39,0.93,0.97
Radhanagari,16.4157,74.0105,621.0,2022,10,24.32,30.67,16.42,85.3,7.33,16.48,1.91,0.91,0.94
Radhanagari,16.4157,74.0105,621.0,2022,11,23.31,30.6,14.02,77.85,0.03,17.04,2.23,0.79,0.79
Radhanagari,16.4157,74.0105,621.0,2022,12,24.2,34.28,14.37,68.74,0.06,16.24,2.05,0.6,0.61
Radhanagari,16.4157,74.0105,621.0,2022,13,25.69,42.36,11.84,74.61,7.09,17.81,2.47,0.65,0.7
Radhanagari,16.4157,74.0105,621.0,2023,1,23.64,35.51,13.51,56.08,0.0,18.75,1.92,0.44,0.5
Radhanagari,16.4157,74.0105,621.0,2023,2,27.92,40.08,17.68,29.53,0.0,22.15,2.31,0.19,0.46
Radhanagari,16.4157,74.0105,621.0,2023,3,28.31,39.48,18.23,43.93,0.02,23.6,2.19,0.12,0.46
Radhanagari,16.4157,74.0105,621.0,2023,4,29.91,42.78,18.11,52.84,0.36,24.12,2.14,0.21,0.46
Radhanagari,16.4157,74.0105,621.0,2023,5,30.12,40.54,22.09,60.22,0.86,24.36,2.54,0.29,0.46
Radhanagari,16.4157,74.0105,621.0,2023,6,28.41,37.36,23.49,75.36,9.57,20.98,3.46,0.51,0.52
Radhanagari,16.4157,74.0105,621.0,2023,7,25.24,28.78,23.21,92.65,37.37,11.97,4.32,0.94,0.95
Radhanagari,16.4157,74.0105,621.0,2023,8,25.09,30.21,22.01,90.1,5.35,17.02,2.86,0.91,0.95
Radhanagari,16.4157,74.0105,621.0,2023,9,25.29,30.02,22.04,90.66,12.39,15.75,2.43,0.9,0.92
Radhanagari,16.4157,74.0105,621.0,2023,10,25.45,32.78,16.83,81.9,2.07,18.03,1.77,0.88,0.9
Radhanagari,16.4157,74.0105,621.0,2023,11,24.99,32.1,17.18,79.25,1.23,15.31,1.77,0.73,0.71
Radhanagari,16.4157,74.0105,621.0,2023,12,24.74,35.3,16.52,59.75,0.02,16.12,2.28,0.53,0.56
Radhanagari,16.4157,74.0105,621.0,2023,13,26.58,42.78,13.51,67.93,5.82,18.99,2.5,0.56,0.66
Shahuwadi,16.9587,73.8931,564.0,1997,1,22.24,34.67,10.25,54.09,0.08,18.35,2.04,0.42,0.49
Shahuwadi,16.9587,73.8931,564.0,1997,2,23.97,39.76,12.55,39.7,0.0,21.43,2.08,0.19,0.46
Shahuwadi,16.9587,73.8931,564.0,1997,3,28.27,41.58,17.75,43.9,0.07,23.32,2.15,0.12,0.46
Shahuwadi,16.9587,73.8931,564.0,1997,4,28.27,40.03,16.93,52.18,0.2,24.75,2.25,0.17,0.46
Shahuwadi,16.9587,73.8931,564.0,1997,5,29.25,40.01,20.83,56.42,0.07,24.01,3.11,0.18,0.46
Shahuwadi,16.9587,73.8931,564.0,1997,6,25.85,33.83,22.42,83.44,19.3,16.47,3.93,0.7,0.7
Shahuwadi,16.9587,73.8931,564.0,1997,7,24.51,28.11,22.0,91.8,22.47,14.61,4.73,0.94,0.96
Shahuwadi,16.9587,73.8931,564.0,1997,8,23.87,27.23,20.99,92.96,20.33,14.71,4.28,0.96,0.99
Shahuwadi,16.9587,73.8931,564.0,1997,9,23.76,29.12,20.09,89.31,3.24,19.07,1.92,0.88,0.91
Shahuwadi,16.9587,73.8931,564.0,1997,10,24.76,31.87,18.44,82.06,1.02,20.15,1.35,0.75,0.73
Shahuwadi,16.9587,73.8931,564.0,1997,11,25.02,32.82,18.02,76.46,1.28,17.76,1.48,0.58,0.6
Shahuwadi,16.9587,73.8931,564.0,1997,12,22.59,32.94,12.9,74.64,2.34,17.82,1.61,0.56,0.58
Shahuwadi,16.9587,73.8931,564.0,1997,13,25.2,41.58,10.25,69.93,5.91,19.35,2.58,0.54,0.65
Shahuwadi,16.9587,73.8931,564.0,1998,1,22.84,36.38,11.84,58.06,0.0,18.44,1.95,0.44,0.5
Shahuwadi,16.9587,73.8931,564.0,1998,2,24.55,38.29,13.25,47.59,0.02,20.91,2.34,0.2,0.46
Shahuwadi,16.9587,73.8931,564.0,1998,3,27.13,42.61,15.39,48.94,0.0,23.55,2.29,0.14,0.46
Shahuwadi,16.9587,73.8931,564.0,1998,4,30.87,43.14,21.16,48.15,0.01,24.71,2.67,0.1,0.46
Shahuwadi,16.9587,73.8931,564.0,1998,5,30.9,44.48,22.48,57.85,0.45,23.62,2.84,0.22,0.46
Shahuwadi,16.9587,73.8931,564.0,1998,6,26.94,40.63,22.19,79.41,21.91,15.97,3.9,0.61,0.63
Shahuwadi,16.9587,73.8931,564.0,1998,7,24.63,28.42,21.13,92.12,20.88,14.48,4.1,0.94,0.96
Shahuwadi,16.9587,73.8931,564.0,1998,8,24.76,29.96,21.93,92.58,17.42,14.39,3.26,0.95,0.99
Shahuwadi,16.9587,73.8931,564.0,1998,9,24.39,29.56,21.05,91.9,12.46,15.3,2.55,0.95,0.99
Shahuwadi,16.9587,73.8931,564.0,1998,10,23.88,30.14,16.92,88.28,3.79,17.78,1.99,0.91,0.94
Shahuwadi,16.9587,73.8931,564.0,1998,11,21.97,30.38,12.35,79.58,1.45,18.66,1.73,0.81,0.8
Shahuwadi,16.9587,73.8931,564.0,1998,12,20.0,30.36,11.43,64.01,0.02,17.89,2.74,0.62,0.63
Shahuwadi,16.9587,73.8931,564.0,1998,13,25.24,44.48,11.43,70.85,6.56,18.79,2.7,0.58,0.69
Shahuwadi,16.9587,73.8931,564.0,1999,1,21.45,33.94,11.65,51.96,0.0,19.96,2.15,0.46,0.51
Shahuwadi,16.9587,73.8931,564.0,1999,2,26.75,40.13,12.51,40.63,0.05,22.24,2.03,0.23,0.46
Shahuwadi,16.9587,73.8931,564.0,1999,3,29.08,44.24,17.2,40.26,0.0,24.86,2.25,0.12,0.46
Shahuwadi,16.9587,73.8931,564.0,1999,4,29.16,42.43,19.79,57.05,0.0,25.19,2.73,0.1,0.46
Shahuwadi,16.9587,73.8931,564.0,1999,5,27.19,41.08,22.19,72.99,5.68,20.15,2.77,0.37,0.53
Shahuwadi,16.9587,73.8931,564.0,1999,6,24.94,31.74,21.02,87.82,19.98,14.44,4.0,0.82,0.8
Shahuwadi,16.9587,73.8931,564.0,1999,7,24.29,28.08,21.71,92.45,20.06,13.14,4.53,0.94,0.97
Shahuwadi,16.9587,73.8931,564.0,1999,8,23.85,28.04,20.82,90.76,4.24,15.6,3.59,0.9,0.93
Shahuwadi,16.9587,73.8931,564.0,1999,9,23.74,28.77,19.96,90.64,6.17,18.08,2.39,0.87,0.89
Shahuwadi,16.9587,73.8931,564.0,1999,10,24.1,31.2,15.61,82.55,3.0,19.64,1.84,0.83,0.84
Shahuwadi,16.9587,73.8931,564.0,1999,11,22.6,33.39,13.88,63.21,0.01,19.66,2.35,0.62,0.63
Shahuwadi,16.9587,73.8931,564.0,1999,12,22.57,33.9,12.29,45.89,0.0,18.88,2.13,0.44,0.5
Shahuwadi,16.9587,73.8931,564.0,1999,13,24.96,44.24,11.65,68.17,4.96,19.3,2.73,0.56,0.67
Shahuwadi,16.9587,73.8931,564.0,2000,1,24.69,37.12,14.33,35.64,0.0,19.53,2.13,0.2,0.46
Shahuwadi,16.9587,73.8931,564.0,2000,2,23.85,37.84,13.72,52.66,0.06,22.04,2.22,0.14,0.46
Shahuwadi,16.9587,73.8931,564.0,2000,3,27.02,41.62,15.24,43.92,0.0,24.57,2.2,0.13,0.46
Shahuwadi,16.9587,73.8931,564.0,2000,4,29.79,42.99,19.71,54.47,0.14,25.79,2.84,0.17,0.46
Shahuwadi,16.9587,73.8931,564.0,2000,5,27.78,43.89,20.73,69.93,3.73,21.95,3.13,0.36,0.5
Shahuwadi,16.9587,73.8931,564.0,2000,6,25.05,31.29,21.94,88.57,12.95,15.53,3.65,0.81,0.79
Shahuwadi,16.9587,73.8931,564.0,2000,7,23.85,28.12,20.73,91.32,17.98,14.77,4.42,0.93,0.95
Shahuwadi,16.9587,73.8931,564.0,2000,8,23.86,28.36,21.04,91.65,14.81,14.45,3.67,0.91,0.93
Shahuwadi,16.9587,73.8931,564.0,2000,9,24.44,31.73,20.32,88.81,3.0,18.46,2.18,0.88,0.91
Shahuwadi,16.9587,73.8931,564.0,2000,10,24.39,32.31,15.05,82.27,3.29,18.88,1.18,0.83,0.82
Shahuwadi,16.9587,73.8931,564.0,2000,11,23.0,32.59,14.18,67.24,0.25,19.21,1.83,0.66,0.66
Shahuwadi,16.9587,73.8931,564.0,2000,12,22.32,34.12,12.65,42.83,0.64,17.9,2.36,0.48,0.52
Shahuwadi,16.9587,73.8931,564.0,2000,13,25.0,43.89,12.65,67.44,4.77,19.4,2.65,0.54,0.66
Shahuwadi,16.9587,73.8931,564.0,2001,1,24.04,36.68,13.0,47.53,0.04,18.02,1.83,0.35,0.48
Shahuwadi,16.9587,73.8931,564.0,2001,2,25.68,39.8,14.56,38.16,0.0,22.09,2.01,0.14,0.46
Shahuwadi,16.9587,73.8931,564.0,2001,3,26.2,40.03,15.92,52.6,0.0,24.97,2.38,0.11,0.46
Shahuwadi,16.9587,73.8931,564.0,2001,4,29.86,42.32,18.09,49.94,0.43,24.65,2.15,0.21,0.46
Shahuwadi,16.9587,73.8931,564.0,2001,5,28.41,43.3,22.19,66.22,3.2,23.2,3.41,0.3,0.49
Shahuwadi,16.9587,73.8931,564.0,2001,6,25.22,32.65,22.37,85.65,10.93,16.74,4.61,0.74,0.72
Shahuwadi,16.9587,73.8931,564.0,2001,7,24.31,28.54,20.65,89.94,12.16,13.36,4.61,0.87,0.89
Shahuwadi,16.9587,73.8931,564.0,2001,8,23.78,27.43,21.13,92.33,13.15,14.44,3.92,0.93,0.96
Shahuwadi,16.9587,73.8931,564.0,2001,9,24.04,30.61,19.93,90.45,6.66,17.35,2.04,0.88,0.9
Shahuwadi,16.9587,73.8931,564.0,2001,10,23.75,31.07,15.33,83.52,2.57,18.13,2.15,0.86,0.88
Shahuwadi,16.9587,73.8931,564.0,2001,11,23.21,31.75,15.37,69.48,0.17,19.16,2.12,0.66,0.66
Shahuwadi,16.9587,73.8931,564.0,2001,12,23.01,33.06,13.77,50.77,0.0,17.77,2.16,0.48,0.52
Shahuwadi,16.9587,73.8931,564.0,2001,13,25.12,43.3,13.0,68.23,4.14,19.13,2.79,0.55,0.66
Shahuwadi,16.9587,73.8931,564.0,2002,1,22.59,35.62,10.68,48.93,0.01,19.43,2.3,0.26,0.46
Shahuwadi,16.9587,73.8931,564.0,2002,2,26.47,39.0,15.71,44.39,0.0,21.28,1.91,0.15,0.46
Shahuwadi,16.9587,73.8931,564.0,2002,3,28.6,41.2,17.45,45.47,0.01,23.77,2.23,0.11,0.46
Shahuwadi,16.9587,73.8931,564.0,2002,4,30.72,43.79,20.03,47.75,0.05,25.26,2.34,0.12,0.46
Shahuwadi,16.9587,73.8931,564.0,2002,5,28.98,43.29,22.42,66.88,1.74,23.56,3.08,0.36,0.47
