District_Name,Year,Month,Temperature_C,Humidity_pct,Rain_mm_per_day
Amravati,1998,3,27.45,26.25,0.71
Amravati,1998,4,34.14,19.11,0.1
Amravati,1998,5,36.89,22.66,0.24
Amravati,1998,6,32.71,51.69,4.18
Amravati,1998,7,27.51,78.74,7.98
Amravati,1998,8,26.36,86.71,6.59
Amravati,1998,9,25.95,87.25,7.37
Amravati,1998,10,24.72,82.55,2.62
Amravati,1998,11,21.13,72.38,2.06
Amravati,1998,12,18.72,51.48,0.0
Amravati,1998,13,26.5,57.12,2.73
Amravati,1999,1,19.43,37.52,0.01
Amravati,1999,2,25.29,36.82,0.59
Amravati,1999,3,29.71,13.45,0.01
Amravati,1999,4,34.14,10.44,0.0
Amravati,1999,5,35.19,29.1,0.68
Amravati,1999,6,30.06,60.54,5.29
Amravati,1999,7,26.98,77.85,6.04
Amravati,1999,8,25.62,85.04,8.18
Amravati,1999,9,25.15,86.96,7.47
Amravati,1999,10,23.38,81.54,4.35
Amravati,1999,11,20.58,63.81,0.0
Amravati,1999,12,18.46,52.65,0.0
Amravati,1999,13,26.16,53.08,2.73
Amravati,2000,1,21.12,28.07,0.0
Amravati,2000,2,22.62,30.76,0.86
Amravati,2000,3,26.85,15.8,0.0
Amravati,2000,4,34.17,14.73,0.0
Amravati,2000,5,33.87,36.19,1.73
Amravati,2000,6,29.7,63.58,3.7
Amravati,2000,7,26.5,80.43,8.49
Amravati,2000,8,26.25,83.4,6.4
Amravati,2000,9,25.97,79.11,1.72
Amravati,2000,10,26.99,51.39,0.19
Amravati,2000,11,24.52,30.04,0.0
Amravati,2000,12,21.83,15.4,0.36
Amravati,2000,13,26.7,44.12,1.97
Amravati,2001,1,21.51,32.34,0.42
Amravati,2001,2,25.01,14.92,0.01
Amravati,2001,3,28.97,28.59,0.63
Amravati,2001,4,33.04,21.95,0.49
Amravati,2001,5,35.3,30.73,0.98
Amravati,2001,6,28.13,70.88,6.91
Amravati,2001,7,26.71,77.86,4.68
Amravati,2001,8,25.75,85.54,6.33
Amravati,2001,9,27.1,73.12,3.65
Amravati,2001,10,24.17,75.44,4.59
Amravati,2001,11,22.23,59.85,0.0
Amravati,2001,12,20.94,36.94,0.0
Amravati,2001,13,26.57,50.91,2.41
Amravati,2002,1,20.41,31.22,0.1
Amravati,2002,2,25.09,30.95,0.41
Amravati,2002,3,29.31,18.29,0.13
Amravati,2002,4,33.28,17.69,0.33
Amravati,2002,5,35.73,28.51,1.15
Amravati,2002,6,31.39,58.51,8.32
Amravati,2002,7,27.9,73.0,2.57
Amravati,2002,8,25.64,86.0,9.59
Amravati,2002,9,25.24,82.58,2.59
Amravati,2002,10,25.55,62.33,0.73
Amravati,2002,11,23.69,43.72,0.19
Amravati,2002,12,23.13,29.44,0.0
Amravati,2002,13,27.2,46.94,2.18
Amravati,2003,1,22.34,27.45,0.03
Amravati,2003,2,25.07,40.14,1.12
Amravati,2003,3,28.25,23.27,1.0
Amravati,2003,4,33.98,22.01,0.29
Amravati,2003,5,35.34,19.96,0.01
Amravati,2003,6,31.14,57.4,7.97
Amravati,2003,7,26.57,84.45,9.47
Amravati,2003,8,25.53,88.12,7.66
Amravati,2003,9,25.15,88.62,5.17
Amravati,2003,10,23.55,78.06,0.68
Amravati,2003,11,22.37,70.04,0.03
Amravati,2003,12,19.68,56.89,0.19
Amravati,2003,13,26.58,54.77,2.81
Amravati,2004,1,20.47,50.21,0.79
Amravati,2004,2,23.61,26.78,0.04
Amravati,2004,3,30.69,13.92,0.05
Amravati,2004,4,33.68,19.02,0.06
Amravati,2004,5,34.32,35.31,0.94
Amravati,2004,6,31.18,56.32,3.07
Amravati,2004,7,27.78,74.36,6.79
Amravati,2004,8,25.66,85.02,4.56
Amravati,2004,9,26.7,80.12,3.32
Amravati,2004,10,24.45,66.11,1.07
Amravati,2004,11,23.23,56.0,0.72
Amravati,2004,12,21.55,32.56,0.0
Amravati,2004,13,26.94,49.73,1.79
Amravati,2005,1,21.46,35.35,1.98
Amravati,2005,2,23.19,42.97,0.05
Amravati,2005,3,28.63,28.34,0.68
Amravati,2005,4,32.23,19.79,0.21
Amravati,2005,5,35.46,21.63,0.19
Amravati,2005,6,33.53,44.25,3.18
Amravati,2005,7,26.66,81.49,10.13
Amravati,2005,8,25.76,86.23,5.7
Amravati,2005,9,26.05,85.4,7.97
Amravati,2005,10,23.55,77.26,2.45
Amravati,2005,11,20.16,60.88,0.0
Amravati,2005,12,19.18,49.72,0.01
Amravati,2005,13,26.33,52.86,2.73
Amravati,2006,1,21.46,31.41,0.0
Amravati,2006,2,26.45,18.05,0.0
Amravati,2006,3,26.32,48.3,3.5
Amravati,2006,4,32.69,22.64,0.07
Amravati,2006,5,34.66,33.71,1.83
Amravati,2006,6,30.77,57.8,4.73
Amravati,2006,7,26.41,83.1,10.55
Amravati,2006,8,25.16,88.74,13.64
Amravati,2006,9,25.84,86.01,8.71
Amravati,2006,10,24.87,75.23,0.6
Amravati,2006,11,22.27,72.32,0.24
Amravati,2006,12,21.05,57.77,0.01
Amravati,2006,13,26.48,56.53,3.69
Amravati,2007,1,21.81,31.5,0.0
Amravati,2007,2,24.98,29.88,0.11
Amravati,2007,3,29.02,20.73,0.09
Amravati,2007,4,33.62,18.65,0.29
Amravati,2007,5,35.81,24.61,0.13
Amravati,2007,6,30.71,62.58,5.05
Amravati,2007,7,27.14,79.64,7.48
Amravati,2007,8,25.93,86.11,7.07
Amravati,2007,9,25.84,85.68,7.37
Amravati,2007,10,22.82,66.65,0.09
Amravati,2007,11,21.87,58.27,0.39
Amravati,2007,12,21.56,47.16,0.0
Amravati,2007,13,26.76,51.07,2.35
Amravati,2008,1,21.06,32.82,0.23
Amravati,2008,2,23.07,20.16,0.0
Amravati,2008,3,29.64,24.95,0.36
Amravati,2008,4,33.27,19.32,0.08
Amravati,2008,5,34.8,25.44,0.17
Amravati,2008,6,29.33,62.68,4.38
Amravati,2008,7,27.35,75.8,4.76
Amravati,2008,8,26.14,83.94,5.41
Amravati,2008,9,25.54,85.03,7.8
Amravati,2008,10,24.42,69.65,0.75
Amravati,2008,11,22.78,60.02,0.09
Amravati,2008,12,22.77,35.43,0.0
Amravati,2008,13,26.69,49.69,2.0
Amravati,2009,1,23.52,34.9,0.09
Amravati,2009,2,26.23,20.87,0.0
Amravati,2009,3,29.75,18.55,0.22
Amravati,2009,4,33.6,13.93,0.02
Amravati,2009,5,35.09,28.13,1.12
Amravati,2009,6,33.41,45.76,4.91
Amravati,2009,7,26.48,84.22,9.35
Amravati,2009,8,26.32,84.12,4.5
Amravati,2009,9,26.73,79.97,2.84
Amravati,2009,10,24.56,65.83,2.24
Amravati,2009,11,22.12,67.62,2.85
Amravati,2009,12,20.72,60.05,0.46
Amravati,2009,13,27.37,50.55,2.4
Amravati,2010,1,19.95,42.53,0.66
Amravati,2010,2,25.95,30.58,0.17
Amravati,2010,3,30.62,21.09,0.26
Amravati,2010,4,33.94,17.28,0.03
Amravati,2010,5,36.17,25.09,0.05
Amravati,2010,6,32.17,54.56,5.13
Amravati,2010,7,26.74,84.82,10.78
Amravati,2010,8,26.13,88.14,12.84
Amravati,2010,9,25.54,85.65,5.76
Amravati,2010,10,24.56,80.25,1.4
Amravati,2010,11,23.3,80.14,1.8
Amravati,2010,12,19.36,63.0,0.03
Amravati,2010,13,27.03,56.27,3.27
Amravati,2011,1,19.82,37.94,0.0
Amravati,2011,2,24.16,31.35,0.3
Amravati,2011,3,29.06,19.5,0.14
Amravati,2011,4,32.18,30.65,1.13
Amravati,2011,5,35.49,26.13,0.27
Amravati,2011,6,29.99,63.37,4.47
Amravati,2011,7,26.83,81.0,7.66
Amravati,2011,8,26.16,86.43,6.92
Amravati,2011,9,25.4,86.2,6.55
Amravati,2011,10,24.22,72.5,0.15
Amravati,2011,11,22.64,58.18,0.0
Amravati,2011,12,21.42,38.73,0.04
Amravati,2011,13,26.45,52.76,2.31
Amravati,2012,1,20.94,36.75,0.3
Amravati,2012,2,24.07,22.78,0.0
Amravati,2012,3,28.27,12.12,0.0
Amravati,2012,4,33.53,18.74,0.04
Amravati,2012,5,35.68,23.12,0.11
Amravati,2012,6,30.9,57.93,4.58
Amravati,2012,7,25.99,84.85,11.41
Amravati,2012,8,25.5,87.59,5.71
Amravati,2012,9,25.65,86.18,8.15
Amravati,2012,10,24.04,74.61,0.99
Amravati,2012,11,21.62,66.12,0.19
Amravati,2012,12,21.16,50.32,0.08
Amravati,2012,13,26.44,51.86,2.64
Amravati,2013,1,21.3,37.87,0.68
Amravati,2013,2,24.82,38.73,0.45
Amravati,2013,3,28.85,22.63,0.26
Amravati,2013,4,33.11,22.9,0.27
Amravati,2013,5,36.45,22.02,0.02
Amravati,2013,6,28.29,74.62,11.78
Amravati,2013,7,25.44,88.74,13.79
Amravati,2013,8,25.25,88.82,6.07
Amravati,2013,9,25.78,84.88,4.18
Amravati,2013,10,24.54,81.13,3.14
Amravati,2013,11,21.04,71.51,0.06
Amravati,2013,12,19.83,57.75,0.03
Amravati,2013,13,26.23,57.72,3.41
Amravati,2014,1,21.2,49.48,0.21
Amravati,2014,2,23.17,36.56,1.16
Amravati,2014,3,26.7,45.44,1.18
Amravati,2014,4,33.25,19.97,0.34
Amravati,2014,5,35.35,26.35,0.44
Amravati,2014,6,34.64,38.87,1.26
Amravati,2014,7,28.23,72.36,11.29
Amravati,2014,8,26.36,82.65,3.93
Amravati,2014,9,25.72,82.5,5.18
Amravati,2014,10,25.31,69.35,0.2
Amravati,2014,11,24.15,50.85,0.19
Amravati,2014,12,20.4,36.35,0.37
Amravati,2014,13,27.05,51.04,2.16
Amravati,2015,1,19.51,50.21,0.91
Amravati,2015,2,24.78,30.47,0.65
Amravati,2015,3,26.99,41.29,1.23
Amravati,2015,4,30.57,36.74,1.76
Amravati,2015,5,35.48,26.55,0.6
Amravati,2015,6,30.42,62.27,9.24
Amravati,2015,7,27.29,76.84,4.12
Amravati,2015,8,25.73,85.89,11.69
Amravati,2015,9,25.87,81.8,5.03
Amravati,2015,10,26.18,66.81,0.27
Amravati,2015,11,24.54,56.48,0.0
Amravati,2015,12,22.75,28.26,0.0
Amravati,2015,13,26.68,53.76,2.97
Amravati,2016,1,21.96,27.84,0.07
Amravati,2016,2,26.49,25.08,0.21
Amravati,2016,3,30.07,25.9,0.36
Amravati,2016,4,34.63,18.78,0.01
Amravati,2016,5,35.68,30.62,0.61
Amravati,2016,6,32.3,54.01,4.98
Amravati,2016,7,26.06,86.54,16.05
Amravati,2016,8,25.46,87.15,5.31
Amravati,2016,9,25.47,86.14,4.91
Amravati,2016,10,23.38,73.66,1.64
Amravati,2016,11,20.83,56.21,0.0
Amravati,2016,12,20.1,41.63,0.0
Amravati,2016,13,26.86,51.24,2.86
Amravati,2017,1,21.03,34.55,0.01
Amravati,2017,2,25.4,23.77,0.04
Amravati,2017,3,29.09,18.03,0.02
Amravati,2017,4,33.46,14.73,0.0
Amravati,2017,5,36.49,22.56,0.48
Amravati,2017,6,30.3,64.87,4.62
Amravati,2017,7,27.18,77.19,6.97
Amravati,2017,8,26.21,82.9,5.24
Amravati,2017,9,26.45,82.73,4.22
Amravati,2017,10,25.22,71.44,2.71
Amravati,2017,11,22.06,59.74,0.05
Amravati,2017,12,21.05,38.38,0.0
Amravati,2017,13,27.0,49.38,2.04
Amravati,2018,1,21.3,24.77,0.0
Amravati,2018,2,24.97,31.15,0.49
Amravati,2018,3,29.74,21.5,0.1
Amravati,2018,4,33.47,19.64,0.44
Amravati,2018,5,36.54,20.26,0.25
Amravati,2018,6,30.3,64.93,7.79
Amravati,2018,7,25.89,84.74,7.65
Amravati,2018,8,25.4,85.26,5.84
Amravati,2018,9,25.36,79.32,3.06
Amravati,2018,10,26.17,58.01,0.0
Amravati,2018,11,24.86,38.71,0.07
Amravati,2018,12,20.1,37.6,0.17
Amravati,2018,13,27.01,47.25,2.16
Amravati,2019,1,19.65,28.15,0.12
Amravati,2019,2,23.66,26.72,0.04
Amravati,2019,3,28.67,21.24,0.08
Amravati,2019,4,34.09,17.4,0.25
Amravati,2019,5,35.78,20.54,0.01
Amravati,2019,6,34.5,43.78,3.31
Amravati,2019,7,27.65,78.32,9.44
Amravati,2019,8,25.61,87.9,8.37
Amravati,2019,9,25.5,90.34,8.49
Amravati,2019,10,23.98,84.32,2.22
Amravati,2019,11,21.34,80.6,0.3
Amravati,2019,12,19.05,73.93,0.38
Amravati,2019,13,26.62,54.63,2.77
Amravati,2020,1,18.47,65.01,0.7
Amravati,2020,2,22.32,46.54,0.14
Amravati,2020,3,26.99,37.29,1.23
Amravati,2020,4,33.05,23.84,0.18
Amravati,2020,5,35.71,24.76,0.6
Amravati,2020,6,28.98,69.19,6.14
Amravati,2020,7,27.49,81.8,9.6
Amravati,2020,8,26.05,88.33,10.39
Amravati,2020,9,26.54,85.06,4.74
Amravati,2020,10,24.95,79.89,1.33
Amravati,2020,11,21.15,69.57,0.19
Amravati,2020,12,19.6,59.64,0.05
Amravati,2020,13,25.95,60.98,2.96
Amravati,2021,1,22.25,41.92,0.05
Amravati,2021,2,23.88,26.98,0.1
Amravati,2021,3,29.18,24.97,0.66
Amravati,2021,4,32.88,19.81,0.24
Amravati,2021,5,33.57,37.22,1.22
Amravati,2021,6,28.63,72.07,7.26
Amravati,2021,7,27.52,80.22,8.49
Amravati,2021,8,26.33,84.08,5.21
Amravati,2021,9,26.04,88.1,10.99
Amravati,2021,10,24.19,78.11,3.6
Amravati,2021,11,21.48,77.39,0.26
Amravati,2021,12,19.17,65.83,0.26
Amravati,2021,13,26.27,58.24,3.2
Amravati,2022,1,18.57,61.97,0.68
Amravati,2022,2,22.57,36.29,0.11
Amravati,2022,3,30.22,20.45,0.03
Amravati,2022,4,34.72,15.16,0.0
Amravati,2022,5,35.78,26.55,0.25
Amravati,2022,6,31.33,56.93,5.65
Amravati,2022,7,25.94,88.29,17.7
Amravati,2022,8,25.63,89.04,8.39
Amravati,2022,9,25.83,87.56,7.58
Amravati,2022,10,23.59,82.14,2.81
Amravati,2022,11,20.01,70.16,0.0
Amravati,2022,12,20.82,64.88,0.22
Amravati,2022,13,26.26,58.47,3.65
Amravati,2023,1,20.98,48.18,0.03
Amravati,2023,2,24.73,19.32,0.0
Amravati,2023,3,27.81,30.85,0.47
Amravati,2023,4,30.37,36.74,2.38
Amravati,2023,5,33.06,37.12,0.72
Amravati,2023,6,32.93,46.04,2.84
Amravati,2023,7,27.4,83.36,13.6
Amravati,2023,8,25.83,84.98,3.48
Amravati,2023,9,26.15,85.74,8.21
Amravati,2023,10,24.0,74.97,0.26
Amravati,2023,11,21.85,70.56,2.09
Amravati,2023,12,19.72,67.96,0.17
Amravati,2023,13,26.23,57.43,2.87
Akola,1997,1,19.31,43.0,1.44
Akola,1997,2,22.63,21.02,0.0
Akola,1997,3,29.02,17.98,0.01
Akola,1997,4,30.78,25.0,0.25
Akola,1997,5,33.96,25.07,0.08
Akola,1997,6,30.68,54.78,5.98
Akola,1997,7,27.3,75.58,4.61
Akola,1997,8,26.58,77.84,6.62
Akola,1997,9,25.83,80.94,2.39
Akola,1997,10,25.62,68.83,1.2
Akola,1997,11,24.65,71.46,3.9
Akola,1997,12,20.9,77.46,0.95
Akola,1997,13,26.45,53.46,2.3
Akola,1998,1,20.92,59.58,0.07
Akola,1998,2,23.18,36.33,0.21
Akola,1998,3,27.9,24.95,0.33
Akola,1998,4,33.91,19.93,0.03
Akola,1998,5,36.48,23.52,0.22
Akola,1998,6,31.83,54.7,5.08
Akola,1998,7,27.44,77.92,7.81
Akola,1998,8,26.24,85.88,6.43
Akola,1998,9,25.65,87.63,7.6
Akola,1998,10,24.57,83.29,3.29
Akola,1998,11,21.28,74.11,1.78
Akola,1998,12,18.54,55.68,0.0
Akola,1998,13,26.5,57.11,2.75
Akola,1999,1,19.15,43.03,0.0
Akola,1999,2,25.6,36.27,0.43
Akola,1999,3,29.52,14.35,0.0
Akola,1999,4,33.51,12.59,0.0
Akola,1999,5,34.11,33.54,0.7
Akola,1999,6,29.44,62.49,6.09
Akola,1999,7,27.0,76.23,4.74
Akola,1999,8,25.63,82.69,6.9
Akola,1999,9,25.16,85.21,7.16
Akola,1999,10,23.45,81.02,4.23
Akola,1999,11,20.62,64.61,0.0
Akola,1999,12,18.53,53.18,0.0
Akola,1999,13,25.97,53.88,2.53
Akola,2000,1,21.17,28.94,0.0
Akola,2000,2,22.59,32.28,0.93
Akola,2000,3,26.72,17.22,0.0
Akola,2000,4,33.66,16.63,0.01
Akola,2000,5,33.39,38.28,2.18
Akola,2000,6,29.19,65.17,3.12
Akola,2000,7,26.59,78.06,7.27
Akola,2000,8,26.26,81.55,7.32
Akola,2000,9,25.99,78.05,1.36
Akola,2000,10,27.0,52.62,0.16
Akola,2000,11,24.79,30.56,0.0
Akola,2000,12,22.03,15.92,0.57
Akola,2000,13,26.62,44.64,1.92
Akola,2001,1,21.42,35.26,0.29
Akola,2001,2,24.88,15.94,0.0
Akola,2001,3,28.81,27.9,0.56
Akola,2001,4,32.88,21.44,0.3
Akola,2001,5,34.91,31.01,0.65
Akola,2001,6,28.41,67.49,5.7
Akola,2001,7,27.24,72.98,3.16
Akola,2001,8,25.61,84.17,6.15
Akola,2001,9,27.15,71.95,4.03
Akola,2001,10,24.1,76.34,4.58
Akola,2001,11,22.29,61.35,0.0
Akola,2001,12,21.01,37.84,0.0
Akola,2001,13,26.56,50.53,2.13
Akola,2002,1,20.63,31.65,0.07
Akola,2002,2,25.47,29.14,0.2
Akola,2002,3,29.11,19.12,0.12
Akola,2002,4,32.87,20.33,0.53
Akola,2002,5,35.59,29.78,0.51
Akola,2002,6,30.85,59.47,7.54
Akola,2002,7,27.88,71.34,2.28
Akola,2002,8,25.35,85.23,8.65
Akola,2002,9,25.19,81.75,2.8
Akola,2002,10,25.76,61.71,0.66
Akola,2002,11,24.1,40.49,0.11
Akola,2002,12,23.36,29.33,0.0
Akola,2002,13,27.18,46.71,1.96
Akola,2003,1,22.63,29.01,0.03
Akola,2003,2,25.42,37.17,0.78
Akola,2003,3,28.31,21.19,0.53
Akola,2003,4,33.66,23.15,0.28
Akola,2003,5,34.73,22.37,0.02
Akola,2003,6,30.61,58.96,7.13
Akola,2003,7,26.63,82.48,8.39
Akola,2003,8,25.6,85.91,5.4
Akola,2003,9,25.17,86.46,3.6
Akola,2003,10,23.92,76.03,0.68
Akola,2003,11,23.04,64.94,0.01
Akola,2003,12,20.79,49.6,0.22
Akola,2003,13,26.7,53.18,2.26
Akola,2004,1,21.32,46.19,0.5
Akola,2004,2,24.04,26.18,0.04
Akola,2004,3,30.37,14.09,0.07
Akola,2004,4,33.31,20.63,0.01
Akola,2004,5,33.69,38.67,1.25
Akola,2004,6,30.98,56.0,2.6
Akola,2004,7,27.62,73.47,5.72
Akola,2004,8,25.71,82.59,3.21
Akola,2004,9,26.47,79.85,4.69
Akola,2004,10,24.05,68.74,1.59
Akola,2004,11,23.21,58.57,0.77
Akola,2004,12,21.65,34.94,0.0
Akola,2004,13,26.87,50.08,1.71
Akola,2005,1,21.61,35.41,1.19
Akola,2005,2,24.02,37.76,0.05
Akola,2005,3,28.67,27.63,0.69
Akola,2005,4,31.93,20.28,0.2
Akola,2005,5,34.79,25.13,0.17
Akola,2005,6,32.61,48.04,2.08
Akola,2005,7,26.64,79.76,10.25
Akola,2005,8,25.69,85.12,6.02
Akola,2005,9,25.86,85.53,7.2
Akola,2005,10,23.62,77.15,2.62
Akola,2005,11,20.16,62.79,0.0
Akola,2005,12,19.3,52.49,0.01
Akola,2005,13,26.24,53.21,2.56
Akola,2006,1,21.47,33.82,0.0
Akola,2006,2,26.49,18.77,0.0
Akola,2006,3,26.45,46.39,3.25
Akola,2006,4,32.47,22.65,0.02
Akola,2006,5,34.3,34.11,2.14
Akola,2006,6,29.72,62.53,5.21
Akola,2006,7,26.45,80.78,8.96
Akola,2006,8,25.14,86.57,13.98
Akola,2006,9,25.71,85.77,9.07
Akola,2006,10,24.69,76.27,1.14
Akola,2006,11,22.25,73.51,0.49
Akola,2006,12,21.19,58.57,0.0
Akola,2006,13,26.35,56.91,3.72
Akola,2007,1,21.92,35.38,0.0
Akola,2007,2,25.1,29.41,0.02
Akola,2007,3,28.89,20.42,0.02
Akola,2007,4,33.17,19.87,0.38
Akola,2007,5,35.1,26.99,0.05
Akola,2007,6,30.08,64.86,4.18
Akola,2007,7,27.45,76.48,6.57
Akola,2007,8,25.94,84.25,7.57
Akola,2007,9,25.86,85.1,7.45
Akola,2007,10,22.86,67.58,0.06
Akola,2007,11,22.16,58.38,0.25
Akola,2007,12,21.88,47.28,0.0
Akola,2007,13,26.7,51.45,2.22
Akola,2008,1,21.14,33.09,0.27
Akola,2008,2,23.17,21.01,0.0
Akola,2008,3,29.57,26.22,0.42
Akola,2008,4,32.97,20.48,0.02
Akola,2008,5,34.16,27.89,0.02
Akola,2008,6,29.53,59.87,3.06
Akola,2008,7,27.77,71.01,2.9
Akola,2008,8,26.48,79.32,4.89
Akola,2008,9,25.5,84.34,8.85
Akola,2008,10,24.49,69.75,0.49
Akola,2008,11,23.06,60.2,0.13
Akola,2008,12,22.93,37.61,0.02
Akola,2008,13,26.74,49.31,1.75
Akola,2009,1,23.88,33.18,0.01
Akola,2009,2,26.12,21.43,0.0
Akola,2009,3,29.55,19.49,0.2
Akola,2009,4,33.19,14.7,0.03
Akola,2009,5,34.19,31.3,1.36
Akola,2009,6,32.82,47.34,4.26
Akola,2009,7,26.55,81.44,7.93
Akola,2009,8,26.38,82.03,4.07
Akola,2009,9,26.62,80.08,3.31
Akola,2009,10,24.67,66.24,1.97
Akola,2009,11,22.1,69.87,3.45
Akola,2009,12,20.82,61.0,0.4
Akola,2009,13,27.23,50.89,2.26
Akola,2010,1,19.83,46.76,0.69
Akola,2010,2,26.28,31.05,0.15
Akola,2010,3,30.39,22.48,0.28
Akola,2010,4,33.63,18.83,0.03
Akola,2010,5,35.79,26.54,0.06
Akola,2010,6,31.36,57.93,5.22
Akola,2010,7,26.52,83.94,10.31
Akola,2010,8,25.89,87.24,11.05
Akola,2010,9,25.38,85.79,4.98
Akola,2010,10,24.46,81.06,1.66
Akola,2010,11,23.48,81.88,1.76
Akola,2010,12,19.43,64.5,0.01
Akola,2010,13,26.86,57.51,3.04
Akola,2011,1,19.67,42.94,0.0
Akola,2011,2,24.14,32.93,0.31
Akola,2011,3,28.87,20.5,0.17
Akola,2011,4,32.54,27.74,0.74
Akola,2011,5,34.8,28.94,0.27
Akola,2011,6,29.99,62.08,4.17
Akola,2011,7,26.8,79.11,8.05
Akola,2011,8,26.05,84.54,5.36
Akola,2011,9,25.35,85.38,6.2
Akola,2011,10,24.28,73.64,0.55
Akola,2011,11,22.93,57.94,0.0
Akola,2011,12,21.7,38.42,0.01
Akola,2011,13,26.43,52.95,2.16
Akola,2012,1,21.14,35.19,0.24
Akola,2012,2,24.14,22.96,0.0
Akola,2012,3,27.94,13.02,0.0
Akola,2012,4,33.12,19.93,0.05
Akola,2012,5,34.7,26.74,0.15
Akola,2012,6,30.6,57.24,4.81
Akola,2012,7,26.09,82.73,9.26
Akola,2012,8,25.7,84.14,4.75
Akola,2012,9,25.68,84.74,6.76
Akola,2012,10,24.32,74.28,1.45
Akola,2012,11,22.06,66.72,0.07
Akola,2012,12,21.93,47.85,0.13
Akola,2012,13,26.45,51.39,2.31
Akola,2013,1,21.79,39.97,0.68
Akola,2013,2,25.18,38.1,0.35
Akola,2013,3,28.79,20.91,0.08
Akola,2013,4,32.96,23.11,0.18
Akola,2013,5,35.67,25.86,0.03
Akola,2013,6,28.0,74.23,10.11
Akola,2013,7,25.37,86.07,11.59
Akola,2013,8,25.11,87.25,4.29
Akola,2013,9,25.59,84.47,4.76
Akola,2013,10,24.47,81.64,2.7
Akola,2013,11,21.0,73.79,0.46
Akola,2013,12,19.92,58.68,0.29
Akola,2013,13,26.15,57.94,2.97
Akola,2014,1,21.34,51.44,0.13
Akola,2014,2,23.38,36.21,1.0
Akola,2014,3,26.6,47.26,1.61
Akola,2014,4,32.77,21.7,0.38
Akola,2014,5,34.93,28.02,0.41
Akola,2014,6,34.0,40.98,1.09
Akola,2014,7,28.06,71.91,9.58
Akola,2014,8,26.45,80.88,3.89
Akola,2014,9,25.49,82.39,4.71
Akola,2014,10,25.59,67.59,0.24
Akola,2014,11,24.14,52.27,0.43
Akola,2014,12,20.51,36.99,0.63
Akola,2014,13,26.94,51.62,2.02
Akola,2015,1,19.66,52.39,0.9
Akola,2015,2,24.79,30.09,0.65
Akola,2015,3,26.86,42.49,1.25
Akola,2015,4,30.6,36.5,1.94
Akola,2015,5,35.19,27.67,0.22
Akola,2015,6,30.1,61.89,6.63
Akola,2015,7,28.0,71.19,3.73
Akola,2015,8,25.89,83.08,10.21
Akola,2015,9,25.82,80.73,5.29
Akola,2015,10,26.74,64.16,0.28
Akola,2015,11,25.44,50.76,0.0
Akola,2015,12,23.15,27.56,0.0
Akola,2015,13,26.86,52.5,2.6
Akola,2016,1,22.17,27.11,0.02
Akola,2016,2,26.47,25.1,0.09
Akola,2016,3,29.94,24.71,0.33
Akola,2016,4,34.15,19.83,0.01
Akola,2016,5,35.31,31.41,0.55
Akola,2016,6,31.59,56.1,5.67
Akola,2016,7,26.15,84.28,14.95
Akola,2016,8,25.58,85.0,4.06
Akola,2016,9,25.27,85.87,5.36
Akola,2016,10,23.29,74.52,2.32
Akola,2016,11,20.43,58.45,0.0
Akola,2016,12,19.82,46.62,0.0
Akola,2016,13,26.67,51.69,2.79
Akola,2017,1,21.12,34.16,0.0
Akola,2017,2,25.54,23.55,0.01
Akola,2017,3,28.8,18.85,0.07
Akola,2017,4,33.03,15.78,0.0
Akola,2017,5,35.97,23.68,0.21
Akola,2017,6,29.81,66.62,5.21
Akola,2017,7,27.22,75.97,5.95
Akola,2017,8,26.39,80.65,5.6
Akola,2017,9,26.16,82.8,4.33
Akola,2017,10,25.03,71.87,2.54
Akola,2017,11,22.09,60.35,0.05
Akola,2017,12,21.47,37.92,0.0
Akola,2017,13,26.89,49.48,2.01
Akola,2018,1,21.41,25.75,0.0
Akola,2018,2,25.19,29.83,0.34
Akola,2018,3,29.7,22.14,0.15
Akola,2018,4,33.33,19.34,0.23
Akola,2018,5,36.03,22.23,0.06
Akola,2018,6,29.95,65.14,8.32
Akola,2018,7,25.86,83.31,7.71
Akola,2018,8,25.27,84.26,8.36
Akola,2018,9,25.17,79.06,2.17
Akola,2018,10,25.67,59.36,0.0
Akola,2018,11,24.55,42.43,0.28
Akola,2018,12,20.16,37.83,0.11
Akola,2018,13,26.86,47.66,2.32
Akola,2019,1,19.9,27.11,0.03
Akola,2019,2,24.1,26.59,0.04
Akola,2019,3,28.43,20.47,0.01
Akola,2019,4,33.72,17.52,0.16
Akola,2019,5,35.04,23.15,0.01
Akola,2019,6,33.57,46.6,4.03
Akola,2019,7,27.23,79.24,9.56
Akola,2019,8,25.58,86.63,6.98
Akola,2019,9,25.51,88.75,7.76
Akola,2019,10,24.16,84.73,2.96
Akola,2019,11,21.42,82.02,0.71
Akola,2019,12,19.29,77.19,0.26
Akola,2019,13,26.49,55.19,2.73
Akola,2020,1,18.91,66.45,0.25
Akola,2020,2,22.8,46.58,0.08
Akola,2020,3,27.43,35.66,1.01
Akola,2020,4,33.07,23.7,0.09
Akola,2020,5,35.54,24.53,0.38
Akola,2020,6,28.73,69.73,6.42
Akola,2020,7,27.23,81.74,9.55
Akola,2020,8,26.06,86.94,7.97
Akola,2020,9,26.35,85.37,4.86
Akola,2020,10,25.06,80.3,1.41
Akola,2020,11,21.29,71.96,0.15
Akola,2020,12,19.78,61.87,0.05
Akola,2020,13,26.02,61.3,2.7
